Trial,PredatorSpeed,FID,AD,RewardLevel,ShockLevel,subject
88,1,36,25,2,2,AS988_ses-v2
89,2,75,68,2,2,AS988_ses-v2
90,1,37,17,2,2,AS988_ses-v2
91,1,37,19,2,2,AS988_ses-v2
92,2,72,66,2,2,AS988_ses-v2
93,2,64.82,74,2,2,AS988_ses-v2
94,1,37,26,2,2,AS988_ses-v2
95,1,38,13,2,2,AS988_ses-v2
96,2,74,71,2,2,AS988_ses-v2
97,2,75,70,1,1,AS988_ses-v2
98,1,40,15,1,1,AS988_ses-v2
99,1,39,13,1,1,AS988_ses-v2
100,1,37,14,1,1,AS988_ses-v2
101,2,77,68,1,1,AS988_ses-v2
102,2,75,71,1,1,AS988_ses-v2
103,1,39,22,1,2,AS988_ses-v2
104,1,39,15,1,2,AS988_ses-v2
105,2,75,58,1,2,AS988_ses-v2
106,1,38,30,1,2,AS988_ses-v2
107,2,74,57,1,2,AS988_ses-v2
108,2,75,61,1,2,AS988_ses-v2
109,1,34,27,0,0,AS988_ses-v2
110,1,36,8,0,0,AS988_ses-v2
111,2,73,63,0,0,AS988_ses-v2
112,2,75,59,0,0,AS988_ses-v2
113,1,38,22,0,0,AS988_ses-v2
114,2,74,60,0,0,AS988_ses-v2
115,1,37,25,2,1,AS988_ses-v2
116,2,75,66,2,1,AS988_ses-v2
117,1,38,24,2,1,AS988_ses-v2
118,1,36,15,2,1,AS988_ses-v2
119,2,74,66,2,1,AS988_ses-v2
120,2,75,61,2,1,AS988_ses-v2
1,1,50,19,1,1,AV503_ses-v1
2,2,61,53,1,1,AV503_ses-v1
3,2,53.64,72,1,1,AV503_ses-v1
4,1,49,27,1,1,AV503_ses-v1
5,2,60.76,73,1,1,AV503_ses-v1
6,1,37,13,1,1,AV503_ses-v1
7,2,46.76,59,0,0,AV503_ses-v1
8,1,32,16,0,0,AV503_ses-v1
9,2,64,51,0,0,AV503_ses-v1
10,2,50.82,60,0,0,AV503_ses-v1
11,1,32,18,0,0,AV503_ses-v1
12,1,61,21,0,0,AV503_ses-v1
13,1,29,23,1,2,AV503_ses-v1
14,2,62,60,1,2,AV503_ses-v1
15,2,55.64,74,1,2,AV503_ses-v1
16,1,33,17,1,2,AV503_ses-v1
17,1,66,8,1,2,AV503_ses-v1
18,2,51.88,58,1,2,AV503_ses-v1
19,1,29,29,2,2,AV503_ses-v1
20,2,61.76,74,2,2,AV503_ses-v1
21,2,70,55,2,2,AV503_ses-v1
22,1,38,23,2,2,AV503_ses-v1
23,2,58.7,74,2,2,AV503_ses-v1
24,1,33,22,2,2,AV503_ses-v1
25,1,30,13,2,1,AV503_ses-v1
26,2,60.76,73,2,1,AV503_ses-v1
27,2,71,67,2,1,AV503_ses-v1
28,1,30,18,2,1,AV503_ses-v1
29,2,74,57,2,1,AV503_ses-v1
30,1,30,24,2,1,AV503_ses-v1
31,2,64,57,2,1,AV503_ses-v1
32,2,62.94,66,2,1,AV503_ses-v1
33,2,66,66,2,1,AV503_ses-v1
34,1,33,22,2,1,AV503_ses-v1
35,1,35,23,2,1,AV503_ses-v1
36,1,27,20,2,1,AV503_ses-v1
37,2,70,58,1,2,AV503_ses-v1
38,1,32,25,1,2,AV503_ses-v1
39,2,65,62,1,2,AV503_ses-v1
40,1,30,28,1,2,AV503_ses-v1
41,1,30,16,1,2,AV503_ses-v1
42,2,69,65,1,2,AV503_ses-v1
43,1,35,15,2,2,AV503_ses-v1
44,1,31,29,2,2,AV503_ses-v1
45,1,32,14,2,2,AV503_ses-v1
46,2,67,63,2,2,AV503_ses-v1
47,2,64,61,2,2,AV503_ses-v1
48,2,66,58,2,2,AV503_ses-v1
49,1,35,19,0,0,AV503_ses-v1
50,1,28,15,0,0,AV503_ses-v1
51,2,65,58,0,0,AV503_ses-v1
52,2,52.76,65,0,0,AV503_ses-v1
53,2,69,63,0,0,AV503_ses-v1
54,1,32,21,0,0,AV503_ses-v1
55,2,67,51,1,1,AV503_ses-v1
56,2,53.82,63,1,1,AV503_ses-v1
57,1,33,28,1,1,AV503_ses-v1
58,1,32,20,1,1,AV503_ses-v1
59,1,33,14,1,1,AV503_ses-v1
60,2,69,64,1,1,AV503_ses-v1
61,1,68,27,2,2,AV503_ses-v1
62,2,47.7,63,2,2,AV503_ses-v1
63,2,66,64,2,2,AV503_ses-v1
64,1,40,21,2,2,AV503_ses-v1
65,2,55.7,71,2,2,AV503_ses-v1
66,1,32,18,2,2,AV503_ses-v1
67,2,70,65,1,2,AV503_ses-v1
68,1,33,18,1,2,AV503_ses-v1
69,2,68,58,1,2,AV503_ses-v1
70,1,34,18,1,2,AV503_ses-v1
71,2,71,61,1,2,AV503_ses-v1
72,1,31,21,1,2,AV503_ses-v1
73,2,55.76,68,2,1,AV503_ses-v1
74,1,31,26,2,1,AV503_ses-v1
75,1,30,25,2,1,AV503_ses-v1
76,2,70,61,2,1,AV503_ses-v1
77,2,66,62,2,1,AV503_ses-v1
78,1,38,18,2,1,AV503_ses-v1
79,1,29,19,1,1,AV503_ses-v1
80,2,64,56,1,1,AV503_ses-v1
81,1,32,14,1,1,AV503_ses-v1
82,2,65,58,1,1,AV503_ses-v1
83,1,35,26,1,1,AV503_ses-v1
84,2,56.7,72,1,1,AV503_ses-v1
85,1,31,25,0,0,AV503_ses-v1
86,2,71,66,0,0,AV503_ses-v1
87,2,28.22,68,0,0,AV503_ses-v1
88,1,36,31,0,0,AV503_ses-v1
89,1,28,21,0,0,AV503_ses-v1
90,2,54.7,70,0,0,AV503_ses-v1
91,2,72,59,1,1,AV503_ses-v1
92,1,33,21,1,1,AV503_ses-v1
93,1,52,21,1,1,AV503_ses-v1
94,2,68,66,1,1,AV503_ses-v1
95,2,70,65,1,1,AV503_ses-v1
96,1,47,34,1,1,AV503_ses-v1
97,1,33,18,2,1,AV503_ses-v1
98,1,51,13,2,1,AV503_ses-v1
99,2,64,57,2,1,AV503_ses-v1
100,1,24.7,40,2,1,AV503_ses-v1
101,2,66,59,2,1,AV503_ses-v1
102,2,37.4,68,2,1,AV503_ses-v1
103,2,64,56,1,2,AV503_ses-v1
104,1,38,17,1,2,AV503_ses-v1
105,2,43.58,65,1,2,AV503_ses-v1
106,1,45,27,1,2,AV503_ses-v1
107,2,52.64,71,1,2,AV503_ses-v1
108,1,37,20,1,2,AV503_ses-v1
109,2,69,61,2,2,AV503_ses-v1
110,2,64,54,2,2,AV503_ses-v1
111,2,57.7,73,2,2,AV503_ses-v1
112,1,30,16,2,2,AV503_ses-v1
113,1,33,29,2,2,AV503_ses-v1
114,1,38,26,2,2,AV503_ses-v1
115,2,70,66,0,0,AV503_ses-v1
116,2,58.82,68,0,0,AV503_ses-v1
117,1,35,31,0,0,AV503_ses-v1
118,1,42,14,0,0,AV503_ses-v1
119,1,29,14,0,0,AV503_ses-v1
120,2,63.88,70,0,0,AV503_ses-v1
1,2,45.7,61,2,2,AV503_ses-v2
2,1,39,13,2,2,AV503_ses-v2
3,1,29,19,2,2,AV503_ses-v2
4,2,61,57,2,2,AV503_ses-v2
5,1,26,5,2,2,AV503_ses-v2
6,2,50.76,63,2,2,AV503_ses-v2
7,2,50.76,63,1,1,AV503_ses-v2
8,2,64,55,1,1,AV503_ses-v2
9,1,24,6,1,1,AV503_ses-v2
10,2,65,56,1,1,AV503_ses-v2
11,1,23,10,1,1,AV503_ses-v2
12,1,19,17,1,1,AV503_ses-v2
13,2,63,49,1,2,AV503_ses-v2
14,1,26,13,1,2,AV503_ses-v2
15,1,24,22,1,2,AV503_ses-v2
16,2,61,59,1,2,AV503_ses-v2
17,1,25,5,1,2,AV503_ses-v2
18,2,52.88,59,1,2,AV503_ses-v2
19,2,63,55,2,1,AV503_ses-v2
20,1,29,22,2,1,AV503_ses-v2
21,1,22,15,2,1,AV503_ses-v2
22,1,25,23,2,1,AV503_ses-v2
23,2,63,52,2,1,AV503_ses-v2
24,2,65,57,2,1,AV503_ses-v2
25,1,21,13,0,0,AV503_ses-v2
26,1,25,9,0,0,AV503_ses-v2
27,2,60,56,0,0,AV503_ses-v2
28,1,27,21,0,0,AV503_ses-v2
29,2,52.82,62,0,0,AV503_ses-v2
30,2,60,56,0,0,AV503_ses-v2
31,1,31,11,2,2,AV503_ses-v2
32,2,45.64,64,2,2,AV503_ses-v2
33,1,23,9,2,2,AV503_ses-v2
34,2,67,52,2,2,AV503_ses-v2
35,1,8.57999999999998,30,2,2,AV503_ses-v2
36,2,62,58,2,2,AV503_ses-v2
37,2,49.76,62,0,0,AV503_ses-v2
38,2,61,49,0,0,AV503_ses-v2
39,2,52.7,68,0,0,AV503_ses-v2
40,1,28,15,0,0,AV503_ses-v2
41,1,26,13,0,0,AV503_ses-v2
42,1,23,15,0,0,AV503_ses-v2
43,1,31,13,1,2,AV503_ses-v2
44,2,51.88,58,1,2,AV503_ses-v2
45,1,33,23,1,2,AV503_ses-v2
46,2,50.7,66,1,2,AV503_ses-v2
47,1,27,18,1,2,AV503_ses-v2
48,2,55.88,62,1,2,AV503_ses-v2
49,1,28,15,1,1,AV503_ses-v2
50,2,60,59,1,1,AV503_ses-v2
51,2,63,49,1,1,AV503_ses-v2
52,1,25,5,1,1,AV503_ses-v2
53,1,26,5,1,1,AV503_ses-v2
54,2,55.82,65,1,1,AV503_ses-v2
55,2,46.46,74,2,1,AV503_ses-v2
56,1,32,17,2,1,AV503_ses-v2
57,1,28,12,2,1,AV503_ses-v2
58,2,66,58,2,1,AV503_ses-v2
59,2,47.64,66,2,1,AV503_ses-v2
60,1,26,13,2,1,AV503_ses-v2
61,1,64,23,1,2,AV503_ses-v2
62,1,-1.60000000000002,29,1,2,AV503_ses-v2
63,1,55,26,1,2,AV503_ses-v2
64,2,60,53,1,2,AV503_ses-v2
65,2,51.76,64,1,2,AV503_ses-v2
66,2,60,55,1,2,AV503_ses-v2
67,1,37,13,1,1,AV503_ses-v2
68,2,43.7,59,1,1,AV503_ses-v2
69,1,55,15,1,1,AV503_ses-v2
70,2,49.94,53,1,1,AV503_ses-v2
71,1,26,10,1,1,AV503_ses-v2
72,2,47.82,57,1,1,AV503_ses-v2
73,1,45,22,2,1,AV503_ses-v2
74,2,45,58,2,1,AV503_ses-v2
75,2,43.58,65,2,1,AV503_ses-v2
76,1,29,22,2,1,AV503_ses-v2
77,2,62,58,2,1,AV503_ses-v2
78,1,45,11,2,1,AV503_ses-v2
79,1,23,10,0,0,AV503_ses-v2
80,2,49.7,65,0,0,AV503_ses-v2
81,2,59,48,0,0,AV503_ses-v2
82,1,57,24,0,0,AV503_ses-v2
83,2,44.64,63,0,0,AV503_ses-v2
84,1,38,14,0,0,AV503_ses-v2
85,2,45,61,2,2,AV503_ses-v2
86,1,48,9,2,2,AV503_ses-v2
87,1,45,22,2,2,AV503_ses-v2
88,2,45,61,2,2,AV503_ses-v2
89,1,45,15,2,2,AV503_ses-v2
90,2,57,54,2,2,AV503_ses-v2
91,1,44,18,2,1,AV503_ses-v2
92,1,37,22,2,1,AV503_ses-v2
93,2,44.58,66,2,1,AV503_ses-v2
94,2,51.7,67,2,1,AV503_ses-v2
95,2,65,55,2,1,AV503_ses-v2
96,1,36,23,2,1,AV503_ses-v2
97,2,65,65,1,1,AV503_ses-v2
98,1,29,13,1,1,AV503_ses-v2
99,1,32,11,1,1,AV503_ses-v2
100,1,29,12,1,1,AV503_ses-v2
101,2,29.4,60,1,1,AV503_ses-v2
102,2,56.76,69,1,1,AV503_ses-v2
103,1,38,32,1,2,AV503_ses-v2
104,1,31,21,1,2,AV503_ses-v2
105,2,67,55,1,2,AV503_ses-v2
106,2,65,58,1,2,AV503_ses-v2
107,2,48.64,67,1,2,AV503_ses-v2
108,1,38,11,1,2,AV503_ses-v2
109,2,70,59,2,2,AV503_ses-v2
110,1,29,11,2,2,AV503_ses-v2
111,2,48.58,70,2,2,AV503_ses-v2
112,1,27,13,2,2,AV503_ses-v2
113,2,66,55,2,2,AV503_ses-v2
114,1,26,13,2,2,AV503_ses-v2
115,1,40,14,0,0,AV503_ses-v2
116,2,37.52,62,0,0,AV503_ses-v2
117,1,41,26,0,0,AV503_ses-v2
118,2,66,64,0,0,AV503_ses-v2
119,2,45.64,64,0,0,AV503_ses-v2
120,1,39,22,0,0,AV503_ses-v2
1,2,38.7,54,1,1,AV532_ses-v1
2,2,53.7,69,1,1,AV532_ses-v1
3,1,53,16,1,1,AV532_ses-v1
4,1,35,19,1,1,AV532_ses-v1
5,2,51.7,67,1,1,AV532_ses-v1
6,1,21.88,28,1,1,AV532_ses-v1
7,2,63,59,1,2,AV532_ses-v1
8,2,61,57,1,2,AV532_ses-v1
9,1,36,18,1,2,AV532_ses-v1
10,2,51.76,64,1,2,AV532_ses-v1
11,1,33,11,1,2,AV532_ses-v1
12,1,28,15,1,2,AV532_ses-v1
13,1,24,7,0,0,AV532_ses-v1
14,1,14.88,21,0,0,AV532_ses-v1
15,2,42.76,55,0,0,AV532_ses-v1
16,1,25,18,0,0,AV532_ses-v1
17,2,44.7,60,0,0,AV532_ses-v1
18,2,66,62,0,0,AV532_ses-v1
19,2,63,54,2,1,AV532_ses-v1
20,2,55.76,68,2,1,AV532_ses-v1
21,1,31,14,2,1,AV532_ses-v1
22,1,24,13,2,1,AV532_ses-v1
23,1,22,11,2,1,AV532_ses-v1
24,2,63,48,2,1,AV532_ses-v1
25,2,61,55,2,2,AV532_ses-v1
26,2,61,60,2,2,AV532_ses-v1
27,2,64,56,2,2,AV532_ses-v1
28,1,27,6,2,2,AV532_ses-v1
29,1,17,13,2,2,AV532_ses-v1
30,1,25,6,2,2,AV532_ses-v1
31,1,21,16,0,0,AV532_ses-v1
32,2,53.76,66,0,0,AV532_ses-v1
33,1,66,23,0,0,AV532_ses-v1
34,2,64,55,0,0,AV532_ses-v1
35,2,64,55,0,0,AV532_ses-v1
36,1,21,13,0,0,AV532_ses-v1
37,1,24,21,2,1,AV532_ses-v1
38,2,66,57,2,1,AV532_ses-v1
39,1,25,20,2,1,AV532_ses-v1
40,2,55.76,68,2,1,AV532_ses-v1
41,2,54.76,67,2,1,AV532_ses-v1
42,1,25,16,2,1,AV532_ses-v1
43,2,63,58,1,2,AV532_ses-v1
44,1,31,10,1,2,AV532_ses-v1
45,1,24,15,1,2,AV532_ses-v1
46,1,24,10,1,2,AV532_ses-v1
47,2,64,58,1,2,AV532_ses-v1
48,2,64,60,1,2,AV532_ses-v1
49,2,64,51,2,2,AV532_ses-v1
50,1,23,17,2,2,AV532_ses-v1
51,2,65,49,2,2,AV532_ses-v1
52,1,23,17,2,2,AV532_ses-v1
53,2,64,63,2,2,AV532_ses-v1
54,1,26,19,2,2,AV532_ses-v1
55,2,36.58,58,1,1,AV532_ses-v1
56,1,27,10,1,1,AV532_ses-v1
57,1,25,21,1,1,AV532_ses-v1
58,1,26,6,1,1,AV532_ses-v1
59,2,64,62,1,1,AV532_ses-v1
60,2,69,61,1,1,AV532_ses-v1
61,1,63,10,1,2,AV532_ses-v1
62,2,63,53,1,2,AV532_ses-v1
63,1,15.76,28,1,2,AV532_ses-v1
64,2,68,62,1,2,AV532_ses-v1
65,1,22,21,1,2,AV532_ses-v1
66,2,66,62,1,2,AV532_ses-v1
67,1,28,12,2,1,AV532_ses-v1
68,1,24,16,2,1,AV532_ses-v1
69,2,67,65,2,1,AV532_ses-v1
70,2,68,61,2,1,AV532_ses-v1
71,1,25,8,2,1,AV532_ses-v1
72,2,68,52,2,1,AV532_ses-v1
73,2,67,55,1,1,AV532_ses-v1
74,1,25,23,1,1,AV532_ses-v1
75,1,27,13,1,1,AV532_ses-v1
76,1,24,15,1,1,AV532_ses-v1
77,2,67,51,1,1,AV532_ses-v1
78,2,59,54,1,1,AV532_ses-v1
79,1,19,15,0,0,AV532_ses-v1
80,1,9.69999999999999,25,0,0,AV532_ses-v1
81,2,59,56,0,0,AV532_ses-v1
82,2,53.7,69,0,0,AV532_ses-v1
83,1,27,12,0,0,AV532_ses-v1
84,2,67,54,0,0,AV532_ses-v1
85,1,24,10,2,2,AV532_ses-v1
86,2,51.76,64,2,2,AV532_ses-v1
87,1,19,13,2,2,AV532_ses-v1
88,1,22,6,2,2,AV532_ses-v1
89,2,62,52,2,2,AV532_ses-v1
90,2,59,53,2,2,AV532_ses-v1
91,2,61,55,1,2,AV532_ses-v1
92,1,28,10,1,2,AV532_ses-v1
93,2,50.7,66,1,2,AV532_ses-v1
94,2,63,59,1,2,AV532_ses-v1
95,1,21,13,1,2,AV532_ses-v1
96,1,11.88,18,1,2,AV532_ses-v1
97,1,19,7,2,1,AV532_ses-v1
98,2,55.76,68,2,1,AV532_ses-v1
99,1,21,16,2,1,AV532_ses-v1
